VO02_334	715744.803	3946680.250	88.996	EC
VO02_337	715749.404	3946677.879	88.995	EC
VO02_338	715748.416	3946676.843	88.994	EC
VO02_341	715753.104	3946674.381	88.993	EC
VO02_342	715752.117	3946673.344	88.991	EC
VO02_345	715756.773	3946670.919	88.992	EC
VO02_346	715755.786	3946669.877	88.991	EC
VO02_349	715773.107	3946655.496	89.017	EC
VO02_350	715772.150	3946654.435	89.018	EC
VO02_373	715698.752	3946725.699	89.113	EC
VO02_374	715697.795	3946724.627	89.112	EC
VO02_377	715695.139	3946729.111	89.122	EC
VO02_378	715694.180	3946728.047	89.121	EC
VO02_381	715691.452	3946732.596	89.124	EC
VO02_382	715690.477	3946731.541	89.124	EC
VO02_385	715687.742	3946736.100	89.129	EC
VO02_386	715686.770	3946735.042	89.128	EC
VO02_389	715684.044	3946739.590	89.128	EC
VO02_390	715683.060	3946738.539	89.128	EC
VO02_393	715680.307	3946743.116	89.131	EC
VO02_394	715679.329	3946742.065	89.130	EC
VO02_397	715676.710	3946746.511	89.134	EC
VO02_398	715675.735	3946745.458	89.134	EC
VO02_401	715673.123	3946749.895	89.131	EC
VO02_402	715672.137	3946748.850	89.132	EC
VO02_405	715669.539	3946753.277	89.130	EC
VO02_406	715668.554	3946752.236	89.131	EC
VO02_409	715665.857	3946756.757	89.124	EC
VO02_410	715664.869	3946755.714	89.124	EC
VO02_453	715662.264	3946760.150	89.116	EC
VO02_454	715661.262	3946759.119	89.117	EC
VO02_457	715658.572	3946763.634	89.109	EC
VO02_458	715657.570	3946762.605	89.109	EC
VO02_461	715654.879	3946767.123	89.102	EC
VO02_462	715653.884	3946766.083	89.101	EC
VO02_465	715651.196	3946770.601	89.090	EC
VO02_466	715650.214	3946769.551	89.089	EC
VO02_469	715647.644	3946773.958	89.081	EC
VO02_470	715646.645	3946772.918	89.081	EC
VO02_473	715643.969	3946777.424	89.071	EC
VO02_474	715642.980	3946776.380	89.071	EC
VO02_477	715640.261	3946780.926	89.059	EC
VO02_478	715639.279	3946779.874	89.058	EC
VO02_481	715636.595	3946784.384	89.050	EC
VO02_482	715635.617	3946783.331	89.051	EC
VO02_485	715632.931	3946787.839	89.040	EC
VO02_486	715631.949	3946786.795	89.038	EC
VO02_489	715629.318	3946791.250	89.031	EC
VO02_490	715628.327	3946790.213	89.030	EC
VO02_533	715625.664	3946794.704	89.021	EC
VO02_534	715624.679	3946793.660	89.021	EC
VO02_537	715621.970	3946798.193	89.010	EC
VO02_538	715620.978	3946797.157	89.011	EC
VO02_541	715618.448	3946801.518	89.000	EC
VO02_542	715617.496	3946800.444	89.003	EC
VO02_545	715614.790	3946804.970	88.995	EC
VO02_546	715613.840	3946803.898	88.993	EC
VO02_549	715611.190	3946808.365	88.986	EC
VO02_550	715610.231	3946807.300	88.984	EC
VO02_553	715607.517	3946811.837	88.978	EC
VO02_554	715606.576	3946810.751	88.978	EC
VO02_557	715603.725	3946815.413	88.971	EC
VO02_558	715602.763	3946814.350	88.970	EC
VO02_561	715600.092	3946818.851	88.964	EC
VO02_562	715599.090	3946817.822	88.961	EC
VO02_565	715596.467	3946822.268	88.957	EC
VO02_566	715595.496	3946821.213	88.954	EC
VO02_569	715591.987	3946826.497	88.953	EC
VO02_570	715591.002	3946825.460	88.951	EC
VO02_613	715588.307	3946829.969	88.949	EC
VO02_614	715587.320	3946828.926	88.948	EC
VO02_617	715584.625	3946833.440	88.946	EC
VO02_618	715583.660	3946832.382	88.944	EC
VO02_621	715581.962	3946835.955	88.943	EC
VO02_622	715580.988	3946834.902	88.941	EC
VO02_625	715577.988	3946839.704	88.939	EC
VO02_626	715577.014	3946838.650	88.938	EC
VO02_629	715573.632	3946843.815	88.936	EC
VO02_630	715572.658	3946842.762	88.933	EC
VO02_633	715570.033	3946847.217	88.934	EC
VO02_634	715569.089	3946846.139	88.934	EC
VO02_637	715566.475	3946850.572	88.931	EC
VO02_638	715565.499	3946849.526	88.930	EC
VO02_639	715562.809	3946854.040	88.931	EC
VO02_640	715561.832	3946852.984	88.928	EC
VO02_643	715559.383	3946857.277	88.927	EC
VO02_644	715558.411	3946856.220	88.925	EC
VO02_647	715555.804	3946860.650	88.925	EC
VO02_648	715554.821	3946859.607	88.923	EC
VO02_691	715552.282	3946863.979	88.927	EC
VO02_692	715551.301	3946862.931	88.927	EC
VO02_695	715548.695	3946867.362	88.927	EC
VO02_696	715547.739	3946866.295	88.926	EC
VO02_699	715544.326	3946871.486	88.930	EC
VO02_700	715543.333	3946870.451	88.928	EC
VO02_703	715541.380	3946874.269	88.932	EC
VO02_704	715540.389	3946873.229	88.930	EC
VO02_707	715538.318	3946877.156	88.934	EC
VO02_708	715537.367	3946876.084	88.936	EC
VO02_711	715534.834	3946880.453	88.935	EC
VO02_712	715533.863	3946879.395	88.935	EC
VO02_715	715531.140	3946883.933	88.936	EC
VO02_716	715530.169	3946882.880	88.936	EC
VO02_719	715527.474	3946887.391	88.942	EC
VO02_720	715526.521	3946886.323	88.939	EC
VO02_723	715523.772	3946890.896	88.944	EC
VO02_724	715522.810	3946889.831	88.943	EC
VO02_727	715520.100	3946894.363	88.951	EC
VO02_728	715519.123	3946893.312	88.949	EC
VO02_771	715516.656	3946897.612	88.955	EC
VO02_772	715515.692	3946896.551	88.954	EC
VO02_775	715514.473	3946899.671	88.959	EC
VO02_776	715513.509	3946898.609	88.958	EC
VO02_779	715509.863	3946904.024	88.967	EC
VO02_780	715508.888	3946902.968	88.966	EC
VO02_783	715505.815	3946907.844	88.977	EC
VO02_784	715504.835	3946906.799	88.975	EC
VO02_787	715502.143	3946911.311	88.983	EC
VO02_788	715501.164	3946910.263	88.983	EC
VO02_791	715498.378	3946914.864	88.992	EC
VO02_792	715497.396	3946913.821	88.993	EC
VO02_795	715494.605	3946918.417	89.000	EC
VO02_796	715493.624	3946917.375	89.000	EC
VO02_799	715490.910	3946921.910	89.011	EC
VO02_800	715489.939	3946920.859	89.010	EC
VO02_803	715487.314	3946925.307	89.019	EC
VO02_804	715486.340	3946924.253	89.020	EC
VO02_807	715483.785	3946928.643	89.029	EC
VO02_808	715482.811	3946927.585	89.028	EC
VO02_851	715480.076	3946932.147	89.040	EC
VO02_852	715479.104	3946931.089	89.039	EC
VO02_855	715476.394	3946935.621	89.049	EC
VO02_856	715475.416	3946934.572	89.048	EC
VO02_859	715472.703	3946939.105	89.061	EC
VO02_860	715471.705	3946938.074	89.062	EC
VO02_863	715469.051	3946942.553	89.068	EC
VO02_864	715468.058	3946941.517	89.068	EC
VO02_867	715465.230	3946946.157	89.077	EC
VO02_868	715464.259	3946945.098	89.078	EC
VO02_871	715461.539	3946949.645	89.085	EC
VO02_872	715460.539	3946948.611	89.085	EC
VO02_875	715457.872	3946953.102	89.094	EC
VO02_876	715456.875	3946952.069	89.094	EC
VO02_879	715454.169	3946956.595	89.105	EC
VO02_880	715453.184	3946955.555	89.104	EC
VO02_883	715450.526	3946960.036	89.131	EC
VO02_884	715449.567	3946958.970	89.126	EC
VO02_887	715446.835	3946963.514	89.146	EC
VO02_888	715445.835	3946962.486	89.142	EC
VO02_931	715443.159	3946966.996	89.145	EC
VO02_932	715442.187	3946965.939	89.142	EC
VO02_935	715439.502	3946970.446	89.145	EC
VO02_936	715438.508	3946969.415	89.144	EC
VO02_939	715435.969	3946973.779	89.154	EC
VO02_940	715434.975	3946972.749	89.153	EC
VO02_943	715432.419	3946977.133	89.164	EC
VO02_944	715431.421	3946976.102	89.164	EC
VO02_947	715428.718	3946980.624	89.174	EC
VO02_948	715427.723	3946979.591	89.173	EC
VO02_951	715425.068	3946984.072	89.183	EC
VO02_952	715424.073	3946983.035	89.183	EC
VO02_955	715421.509	3946987.431	89.192	EC
VO02_956	715420.523	3946986.389	89.191	EC
VO02_959	715417.818	3946990.917	89.204	EC
VO02_960	715416.823	3946989.880	89.202	EC
VO02_963	715414.136	3946994.388	89.217	EC
VO02_964	715413.150	3946993.345	89.215	EC
VO02_967	715410.540	3946997.782	89.225	EC
VO02_968	715409.539	3946996.751	89.225	EC
VO02_1011	715406.901	3947001.215	89.237	EC
VO02_1012	715405.926	3947000.168	89.235	EC
VO02_1015	715403.400	3947004.520	89.244	EC
VO02_1016	715402.430	3947003.470	89.243	EC
VO02_1019	715399.799	3947007.926	89.256	EC
VO02_1020	715398.820	3947006.878	89.255	EC
VO02_1023	715396.138	3947011.382	89.266	EC
VO02_1024	715395.162	3947010.331	89.267	EC
VO02_1027	715392.456	3947014.863	89.273	EC
VO02_1028	715391.480	3947013.809	89.276	EC
VO02_1031	715388.748	3947018.363	89.283	EC
VO02_1032	715387.798	3947017.285	89.281	EC
VO02_1035	715385.221	3947021.691	89.294	EC
VO02_1036	715384.254	3947020.632	89.291	EC
VO02_1039	715381.487	3947025.214	89.305	EC
VO02_1040	715380.502	3947024.173	89.305	EC
VO02_1043	715377.787	3947028.711	89.314	EC
VO02_1044	715376.808	3947027.660	89.313	EC
VO02_1047	715374.183	3947032.108	89.323	EC
VO02_1048	715373.190	3947031.081	89.323	EC
VO02_1091	715370.538	3947035.553	89.335	EC
VO02_1092	715369.547	3947034.514	89.333	EC
VO02_1095	715366.992	3947038.898	89.344	EC
VO02_1096	715365.999	3947037.864	89.345	EC
VO02_1099	715363.342	3947042.347	89.355	EC
VO02_1100	715362.333	3947041.326	89.353	EC
VO02_1103	715359.807	3947045.683	89.364	EC
VO02_1104	715358.827	3947044.635	89.365	EC
VO02_1107	715356.154	3947049.130	89.373	EC
VO02_1108	715355.162	3947048.094	89.373	EC
VO02_1111	715352.474	3947052.605	89.384	EC
VO02_1112	715351.485	3947051.564	89.384	EC
VO02_1115	715348.894	3947055.986	89.395	EC
VO02_1116	715347.907	3947054.945	89.396	EC
VO02_1119	715345.179	3947059.494	89.405	EC
VO02_1120	715344.180	3947058.465	89.405	EC
VO02_1123	715341.488	3947062.976	89.416	EC
VO02_1124	715340.494	3947061.943	89.415	EC
VO02_1127	715337.755	3947066.500	89.426	EC
VO02_1128	715336.771	3947065.457	89.425	EC
VO02_1171	715334.084	3947069.963	89.438	EC
VO02_1172	715333.079	3947068.940	89.436	EC
VO02_1175	715330.464	3947073.391	89.447	EC
VO02_1176	715329.463	3947072.358	89.447	EC
VO02_1179	715326.835	3947076.818	89.458	EC
VO02_1180	715325.848	3947075.777	89.458	EC
VO02_1183	715323.202	3947080.246	89.467	EC
VO02_1184	715322.208	3947079.213	89.469	EC
VO02_1187	715319.468	3947083.772	89.476	EC
VO02_1188	715318.482	3947082.732	89.474	EC
VO02_1191	715315.774	3947087.260	89.485	EC
VO02_1192	715314.781	3947086.225	89.484	EC
VO02_1195	715312.080	3947090.748	89.495	EC
VO02_1196	715311.093	3947089.704	89.493	EC
VO02_1199	715308.278	3947094.336	89.507	EC
VO02_1200	715307.300	3947093.292	89.506	EC
VO02_1203	715304.698	3947097.715	89.514	EC
VO02_1204	715303.710	3947096.675	89.513	EC
VO02_1207	715301.067	3947101.144	89.525	EC
VO02_1208	715300.063	3947100.120	89.523	EC
VO02_1251	715297.465	3947104.550	89.534	EC
VO02_1252	715296.491	3947103.495	89.532	EC
VO02_1255	715293.907	3947107.908	89.544	EC
VO02_1256	715292.940	3947106.847	89.543	EC
VO02_1259	715289.557	3947112.016	89.556	EC
VO02_1260	715288.574	3947110.972	89.556	EC
VO02_1263	715286.518	3947114.884	89.560	EC
VO02_1264	715285.535	3947113.841	89.561	EC
VO02_1267	715282.804	3947118.395	89.571	EC
VO02_1268	715281.838	3947117.337	89.570	EC
VO02_1271	715279.110	3947121.879	89.582	EC
VO02_1272	715278.129	3947120.834	89.582	EC
VO02_1275	715275.453	3947125.332	89.594	EC
VO02_1276	715274.481	3947124.284	89.593	EC
VO02_1279	715271.945	3947128.647	89.601	EC
VO02_1280	715270.948	3947127.617	89.601	EC
VO02_1283	715268.254	3947132.137	89.611	EC
VO02_1284	715267.270	3947131.097	89.610	EC
VO02_1287	715264.565	3947135.618	89.622	EC
VO02_1288	715263.580	3947134.580	89.620	EC
VO02_1315	715260.929	3947139.041	89.630	EC
VO02_1316	715259.969	3947137.972	89.629	EC
VO02_1345	715254.603	3947145.013	89.649	EC
VO02_1346	715253.623	3947143.960	89.650	EC
VO02_1349	715252.426	3947147.069	89.654	EC
VO02_1350	715251.434	3947146.032	89.655	EC
VO02_1353	715250.257	3947149.132	89.662	EC
VO02_1354	715249.259	3947148.099	89.662	EC
VO02_1357	715248.063	3947151.223	89.669	EC
VO02_1358	715247.074	3947150.183	89.668	EC
VO02_1361	715246.017	3947153.189	89.674	EC
VO02_1362	715244.922	3947152.248	89.673	EC
VO02_1365	715243.768	3947155.368	89.680	EC
VO02_1366	715242.775	3947154.332	89.680	EC
VO02_1369	715241.610	3947157.481	89.687	EC
VO02_1370	715240.625	3947156.432	89.686	EC
VO02_1373	715239.499	3947159.571	89.693	EC
VO02_1374	715238.494	3947158.547	89.692	EC
VO02_1377	715237.398	3947161.675	89.699	EC
VO02_1378	715236.389	3947160.666	89.699	EC
VO02_1421	715235.310	3947163.814	89.705	EC
VO02_1422	715234.287	3947162.808	89.704	EC
VO02_1429	715230.183	3947169.211	89.719	EC
VO02_1430	715229.147	3947168.219	89.718	EC
VO02_1433	715226.749	3947172.976	89.727	EC
VO02_1434	715225.698	3947171.991	89.727	EC
VO02_1437	715223.369	3947176.790	89.737	EC
VO02_1438	715222.292	3947175.841	89.737	EC
VO02_1441	715220.077	3947180.628	89.751	EC
VO02_1442	715218.993	3947179.689	89.750	EC
VO02_1445	715216.857	3947184.505	89.758	EC
VO02_1446	715215.753	3947183.592	89.759	EC
VO02_1449	715213.740	3947188.374	89.766	EC
VO02_1450	715212.626	3947187.467	89.767	EC
VO02_1453	715210.131	3947193.015	89.780	EC
VO02_1454	715208.991	3947192.143	89.780	EC
VO02_1457	715207.701	3947196.243	89.787	EC
VO02_1458	715206.558	3947195.376	89.788	EC
VO02_1501	715204.674	3947200.370	89.805	EC
VO02_1502	715203.518	3947199.518	89.803	EC
VO02_1505	715201.897	3947204.280	89.809	EC
VO02_1506	715200.766	3947203.400	89.809	EC
VO02_1509	715198.782	3947208.840	89.822	EC
VO02_1510	715197.622	3947207.995	89.822	EC
VO02_1513	715196.096	3947212.902	89.830	EC
VO02_1514	715194.895	3947212.126	89.829	EC
VO02_1517	715193.432	3947217.074	89.840	EC
VO02_1518	715192.231	3947216.285	89.841	EC
VO02_1521	715190.779	3947221.356	89.850	EC
VO02_1522	715189.570	3947220.577	89.849	EC
VO02_1529	715186.995	3947227.750	89.863	EC
VO02_1530	715185.758	3947227.031	89.863	EC
VO02_1533	715185.507	3947230.350	89.869	EC
VO02_1534	715184.287	3947229.604	89.870	EC
VO02_1537	715184.087	3947232.886	89.876	EC
VO02_1538	715182.830	3947232.203	89.876	EC
VO02_1569	715182.745	3947235.317	89.881	EC
VO02_1570	715181.499	3947234.603	89.879	EC
VO02_1573	715181.830	3947236.993	89.883	EC
VO02_1574	715180.574	3947236.296	89.883	EC
VO02_1577	715179.891	3947240.577	89.893	EC
VO02_1578	715178.655	3947239.843	89.892	EC
VO02_1581	715178.470	3947243.240	89.897	EC
VO02_1582	715177.189	3947242.592	89.895	EC
VO02_1585	715177.082	3947245.867	89.902	EC
VO02_1586	715175.837	3947245.155	89.902	EC
VO02_1589	715175.739	3947248.422	89.909	EC
VO02_1590	715174.512	3947247.676	89.909	EC
VO02_1593	715174.372	3947251.036	89.916	EC
VO02_1594	715173.130	3947250.320	89.915	EC
VO02_1633	715170.759	3947257.941	89.930	EC
VO02_1634	715169.487	3947257.283	89.928	EC
VO02_1637	715168.475	3947262.313	89.939	EC
VO02_1638	715167.206	3947261.650	89.938	EC
VO02_1641	715166.123	3947266.809	89.950	EC
VO02_1642	715164.855	3947266.147	89.949	EC
VO02_1645	715163.808	3947271.247	89.963	EC
VO02_1646	715162.533	3947270.593	89.963	EC
VO02_1649	715161.539	3947275.595	89.973	EC
VO02_1650	715160.261	3947274.948	89.972	EC
VO02_1653	715159.201	3947280.072	89.994	EC
VO02_1654	715157.932	3947279.410	89.992	EC
VO02_1657	715156.866	3947284.545	90.014	EC
VO02_1658	715155.597	3947283.879	90.012	EC
VO02_1661	715154.553	3947288.975	90.035	EC
VO02_1662	715153.297	3947288.278	90.033	EC
VO02_1665	715152.286	3947293.311	90.058	EC
VO02_1666	715151.018	3947292.643	90.058	EC
VO02_1973	715150.851	3947296.076	90.078	EC
VO02_1974	715149.594	3947295.388	90.077	EC
VO02_1977	715148.462	3947300.664	90.103	EC
VO02_1978	715147.197	3947299.993	90.102	EC
VO02_1981	715146.189	3947305.016	90.128	EC
VO02_1982	715144.930	3947304.332	90.126	EC
VO02_1985	715143.921	3947309.360	90.152	EC
VO02_1986	715142.652	3947308.695	90.149	EC
VO02_1989	715141.621	3947313.769	90.174	EC
VO02_1990	715140.365	3947313.077	90.171	EC
VO02_1993	715139.322	3947318.169	90.200	EC
VO02_1994	715138.054	3947317.507	90.198	EC
VO02_1997	715137.045	3947322.525	90.221	EC
VO02_1998	715135.781	3947321.848	90.220	EC
VO02_2001	715134.776	3947326.873	90.245	EC
VO02_2002	715133.414	3947326.386	90.246	EC
VO02_2005	715132.485	3947331.259	90.268	EC
VO02_2006	715131.220	3947330.587	90.266	EC
VO02_2013	715128.826	3947338.262	90.308	EC
VO02_2014	715127.548	3947337.611	90.306	EC
VO02_2017	715127.473	3947340.841	90.321	EC
VO02_2018	715126.197	3947340.185	90.320	EC
VO02_2021	715126.095	3947343.476	90.338	EC
VO02_2022	715124.816	3947342.822	90.338	EC
VO02_2029	715123.205	3947348.937	90.367	EC
VO02_2030	715121.936	3947348.272	90.367	EC
VO02_2033	715121.799	3947351.562	90.385	EC
VO02_2034	715120.532	3947350.904	90.382	EC
VO02_2037	715120.382	3947354.198	90.394	EC
VO02_2038	715119.103	3947353.541	90.395	EC
VO02_2041	715118.947	3947356.833	90.408	EC
VO02_2042	715117.677	3947356.165	90.407	EC
VO02_2045	715117.524	3947359.438	90.423	EC
VO02_2046	715116.256	3947358.778	90.421	EC
VO02_2049	715116.059	3947362.103	90.438	EC
VO02_2050	715114.780	3947361.433	90.437	EC
VO02_2053	715114.612	3947364.726	90.454	EC
VO02_2054	715113.356	3947364.039	90.452	EC
VO02_2057	715113.198	3947367.290	90.468	EC
VO02_2058	715111.934	3947366.618	90.469	EC
VO02_2061	715111.726	3947369.958	90.474	EC
VO02_2062	715110.498	3947369.215	90.473	EC
VO02_2065	715110.284	3947372.578	90.480	EC
VO02_2066	715109.043	3947371.859	90.480	EC
VO02_2069	715108.837	3947375.208	90.485	EC
VO02_2070	715107.591	3947374.488	90.484	EC
VO02_2073	715107.402	3947377.815	90.486	EC
VO02_2074	715106.163	3947377.093	90.485	EC
VO02_2077	715105.961	3947380.450	90.486	EC
VO02_2078	715104.718	3947379.741	90.485	EC
VO02_2081	715104.588	3947382.974	90.486	EC
VO02_2082	715103.339	3947382.279	90.485	EC
VO02_2085	715103.139	3947385.654	90.479	EC
VO02_2086	715101.915	3947384.908	90.481	EC
VO02_2089	715101.710	3947388.307	90.474	EC
VO02_2090	715100.475	3947387.576	90.473	EC
VO02_2093	715100.309	3947390.911	90.467	EC
VO02_2094	715099.060	3947390.209	90.464	EC
VO02_2097	715098.877	3947393.589	90.458	EC
VO02_2098	715097.631	3947392.869	90.451	EC
VO02_2101	715097.452	3947396.266	90.450	EC
VO02_2102	715096.206	3947395.549	90.450	EC
VO02_2105	715095.967	3947398.997	90.439	EC
VO02_2106	715094.706	3947398.332	90.438	EC
VO02_2109	715094.654	3947401.479	90.429	EC
VO02_2110	715093.379	3947400.815	90.428	EC
VO02_2113	715093.257	3947404.098	90.420	EC
VO02_2114	715091.978	3947403.454	90.419	EC
VO02_2117	715091.848	3947406.750	90.413	EC
VO02_2118	715090.568	3947406.108	90.410	EC
VO02_2121	715089.447	3947411.257	90.398	EC
VO02_2122	715088.177	3947410.604	90.396	EC
VO02_2125	715087.126	3947415.623	90.388	EC
VO02_2126	715085.852	3947414.965	90.387	EC
VO02_2129	715084.775	3947420.037	90.373	EC
VO02_2130	715083.520	3947419.347	90.372	EC
VO02_2133	715082.434	3947424.436	90.360	EC
VO02_2134	715081.155	3947423.797	90.358	EC
VO02_2137	715080.080	3947428.860	90.345	EC
VO02_2138	715078.799	3947428.215	90.346	EC
VO02_2141	715077.735	3947433.264	90.333	EC
VO02_2142	715076.467	3947432.590	90.331	EC
VO02_2145	715075.361	3947437.720	90.322	EC
VO02_2146	715074.067	3947437.101	90.321	EC
VO02_2149	715073.024	3947442.108	90.310	EC
VO02_2150	715071.760	3947441.440	90.308	EC
VO02_2153	715070.653	3947446.575	90.299	EC
VO02_2154	715069.394	3947445.892	90.296	EC
VO02_2157	715068.301	3947450.990	90.281	EC
VO02_2158	715067.037	3947450.322	90.280	EC
VO02_2161	715065.957	3947455.384	90.269	EC
VO02_2162	715064.708	3947454.689	90.268	EC
VO02_2165	715064.542	3947458.046	90.263	EC
VO02_2166	715063.286	3947457.365	90.262	EC
VO02_2169	715063.102	3947460.753	90.260	EC
VO02_2170	715061.845	3947460.068	90.257	EC
VO02_2173	715061.708	3947463.375	90.257	EC
VO02_2174	715060.445	3947462.700	90.253	EC
VO02_2177	715060.287	3947466.045	90.248	EC
VO02_2178	715059.016	3947465.385	90.245	EC
VO02_2181	715058.910	3947468.631	90.243	EC
VO02_2182	715057.634	3947467.984	90.241	EC
VO02_2185	715057.545	3947471.198	90.239	EC
VO02_2186	715056.267	3947470.554	90.237	EC
VO02_2189	715056.124	3947473.868	90.235	EC
VO02_2190	715054.835	3947473.239	90.232	EC
VO02_2193	715054.756	3947476.442	90.232	EC
VO02_2194	715053.464	3947475.819	90.228	EC
VO02_2197	715053.358	3947479.064	90.232	EC
VO02_2198	715052.052	3947478.467	90.228	EC
VO02_2201	715051.950	3947481.713	90.228	EC
VO02_2202	715050.658	3947481.089	90.224	EC
VO02_2205	715050.540	3947484.369	90.227	EC
VO02_2206	715049.250	3947483.741	90.225	EC
VO02_2209	715049.131	3947487.066	90.228	EC
VO02_2210	715047.840	3947486.440	90.226	EC
VO02_2213	715047.789	3947489.682	90.229	EC
VO02_2214	715046.503	3947489.050	90.225	EC
VO02_2217	715046.467	3947492.313	90.231	EC
VO02_2218	715045.166	3947491.714	90.229	EC
VO02_2221	715045.138	3947495.013	90.235	EC
VO02_2222	715043.831	3947494.417	90.231	EC
VO02_2225	715043.830	3947497.694	90.232	EC
VO02_2226	715042.558	3947497.030	90.231	EC
VO02_2229	715042.518	3947500.406	90.238	EC
VO02_2230	715041.246	3947499.751	90.237	EC
VO02_2233	715041.228	3947503.081	90.242	EC
VO02_2234	715039.954	3947502.430	90.241	EC
VO02_2237	715039.910	3947505.807	90.244	EC
VO02_2238	715038.635	3947505.156	90.244	EC
VO02_2241	715038.594	3947508.501	90.249	EC
VO02_2242	715037.314	3947507.851	90.249	EC
VO02_2245	715037.234	3947511.238	90.256	EC
VO02_2246	715035.964	3947510.570	90.252	EC
VO02_2249	715035.862	3947513.949	90.258	EC
VO02_2250	715034.598	3947513.284	90.256	EC
VO02_2253	715034.508	3947516.564	90.265	EC
VO02_2254	715033.245	3947515.885	90.264	EC
VO02_2257	715033.096	3947519.255	90.272	EC
VO02_2258	715031.860	3947518.526	90.273	EC
VO02_2261	715031.711	3947521.876	90.279	EC
VO02_2262	715030.469	3947521.157	90.280	EC
VO02_2265	715030.313	3947524.510	90.288	EC
VO02_2266	715029.051	3947523.825	90.287	EC
VO02_2269	715028.894	3947527.170	90.298	EC
VO02_2270	715027.614	3947526.519	90.297	EC
VO02_2273	715027.483	3947529.821	90.304	EC
VO02_2274	715026.236	3947529.106	90.304	EC
VO02_2277	715026.084	3947532.443	90.314	EC
VO02_2278	715024.850	3947531.712	90.313	EC
VO02_2281	715024.668	3947535.102	90.323	EC
VO02_2282	715023.445	3947534.351	90.321	EC
VO02_2285	715022.314	3947539.523	90.341	EC
